route,time_h,concentration
Oral (hypothetical),57.71543086172345,42.968662381673035
Oral (hypothetical),59.15831663326654,41.87925577620315
Oral (hypothetical),60.60120240480963,40.8174690713956
Oral (hypothetical),62.04408817635271,39.78260215092732
Oral (hypothetical),63.4869739478958,38.77397259761009
Oral (hypothetical),64.92985971943888,37.79091526267701
Oral (hypothetical),66.37274549098197,36.832781839656874
Oral (hypothetical),67.81563126252506,35.89894044494502
Oral (hypothetical),69.25851703406815,34.988775206344066
Oral (hypothetical),70.70140280561122,34.101685860308365
Oral (hypothetical),72.14428857715431,33.23708735827879
Oral (hypothetical),73.5871743486974,32.39440948227137
Oral (hypothetical),75.03006012024049,31.573096469740275
Oral (hypothetical),76.47294589178357,30.772606647646118
Oral (hypothetical),77.91583166332666,29.99241207560334
Oral (hypothetical),79.35871743486975,29.23199819794646
Oral (hypothetical),80.80160320641284,28.490863504534133
Oral (hypothetical),82.24448897795592,27.768519200098893
Oral (hypothetical),83.687374749499,27.064488881944914
Oral (hypothetical),85.13026052104209,26.378308225794466
Oral (hypothetical),86.57314629258518,25.709524679584554
Oral (hypothetical),88.01603206412827,25.05769716501727
Oral (hypothetical),89.45891783567134,24.422395786670673
Oral (hypothetical),90.90180360721443,23.803201548480722
Oral (hypothetical),92.34468937875752,23.19970607740878
Oral (hypothetical),93.78757515030061,22.61151135411344
Oral (hypothetical),95.2304609218437,22.03822945044965
Oral (hypothetical),96.67334669338678,21.47948227362244
Oral (hypothetical),98.11623246492987,20.93490131682685
Oral (hypothetical),99.55911823647295,20.404127416209658
Oral (hypothetical),101.00200400801604,19.88681051399283
Oral (hypothetical),102.44488977955912,19.382609427602514
Oral (hypothetical),103.88777555110221,18.891191624651267
Oral (hypothetical),105.3306613226453,18.412233003625364
Oral (hypothetical),106.77354709418839,17.94541768013229
Oral (hypothetical),108.21643286573148,17.490437778567706
Oral (hypothetical),109.65931863727455,17.04699322906429
Oral (hypothetical),111.10220440881764,16.614791569588668
Oral (hypothetical),112.54509018036073,16.193547753055924
Oral (hypothetical),113.98797595190382,15.782983959334375
Oral (hypothetical),115.4308617234469,15.382829412016699
Oral (hypothetical),116.87374749498998,14.992820199836618
Oral (hypothetical),118.31663326653307,14.612699102613234
Oral (hypothetical),119.75951903807616,14.242215421608291
Oral (hypothetical),121.20240480961925,13.881124814184556
Oral (hypothetical),122.64529058116233,13.529189132656118
Oral (hypothetical),124.08817635270542,13.186176267224415
Oral (hypothetical),125.5310621242485,12.851859992896435
Oral (hypothetical),126.9739478957916,12.526019820284032
Oral (hypothetical),128.41683366733469,12.20844085018604
Oral (hypothetical),129.85971943887776,11.8989136318572
Oral (hypothetical),131.30260521042086,11.59723402487055
Oral (hypothetical),132.74549098196394,11.303203064482027
Oral (hypothetical),134.18837675350701,11.016626830408546
Oral (hypothetical),135.63126252505012,10.737316318933098
Oral (hypothetical),137.0741482965932,10.46508731825235
Oral (hypothetical),138.5170340681363,10.199760286984652
Oral (hypothetical),139.95991983967937,9.941160235758359
Oral (hypothetical),141.40280561122245,9.689116611802183
Oral (hypothetical),142.84569138276555,9.443463186461699
Oral (hypothetical),144.28857715430863,9.20403794556767
Oral (hypothetical),145.7314629258517,8.970682982583908
Oral (hypothetical),147.1743486973948,8.743244394464217
Oral (hypothetical),148.61723446893788,8.521572180149766
Oral (hypothetical),150.06012024048098,8.305520141639871
Oral (hypothetical),151.50300601202406,8.094945787571003
Oral (hypothetical),152.94589178356713,7.889710239240407
Oral (hypothetical),154.38877755511024,7.689678139012352
Oral (hypothetical),155.8316633266533,7.494717561046634
Oral (hypothetical),157.27454909819642,7.304699924290362
Oral (hypothetical),158.7174348697395,7.119499907675789
Oral (hypothetical),160.16032064128257,6.938995367468126
Oral (hypothetical),161.60320641282567,6.763067256708889
Oral (hypothetical),163.04609218436875,6.591599546701675
Oral (hypothetical),164.48897795591185,6.424479150488495
Oral (hypothetical),165.93186372745492,6.261595848266328
Oral (hypothetical),167.374749498998,6.102842214694543
Oral (hypothetical),168.8176352705411,5.948113548045397
Oral (hypothetical),170.26052104208418,5.797307801150821
Oral (hypothetical),171.70340681362725,5.650325514099897
Oral (hypothetical),173.14629258517036,5.5070697486427385
Oral (hypothetical),174.58917835671343,5.367446024257466
Oral (hypothetical),176.03206412825654,5.231362255838071
Oral (hypothetical),177.4749498997996,5.098728692962157
Oral (hypothetical),178.9178356713427,4.969457860698432
Oral (hypothetical),180.3607214428858,4.843464501914952
Oral (hypothetical),181.80360721442887,4.720665521050058
Oral (hypothetical),183.24649298597197,4.6009799293088935
Oral (hypothetical),184.68937875751504,4.484328791249435
Oral (hypothetical),186.13226452905812,4.370635172722694
Oral (hypothetical),187.57515030060122,4.259824090132859
Oral (hypothetical),189.0180360721443,4.151822460983884
Oral (hypothetical),190.4609218436874,4.046559055679843
Oral (hypothetical),191.90380761523048,3.9439644505473748
Oral (hypothetical),193.34669338677355,3.8439709820491292
Oral (hypothetical),194.78957915831666,3.7465127021581055
Oral (hypothetical),196.23246492985973,3.651525334863372
Oral (hypothetical),197.67535070140283,3.55894623377854
Oral (hypothetical),199.1182364729459,3.468714340825021
Oral (hypothetical),200.56112224448898,3.3807701459627797
Oral (hypothetical),202.0040080160321,3.2950556479420827
Oral (hypothetical),203.44689378757516,3.2115143160503297
Oral (hypothetical),204.88977955911824,3.1300910528287083
Oral (hypothetical),206.33266533066134,3.050732157734148
Oral (hypothetical),207.77555110220442,2.973385291722555
Oral (hypothetical),209.21843687374752,2.8979994427299918
Oral (hypothetical),210.6613226452906,2.824524892029026
Oral (hypothetical),212.10420841683367,2.7529131814380716
Oral (hypothetical),213.54709418837678,2.6831170813620866
Oral (hypothetical),214.98997995991985,2.615090559643555
Oral (hypothetical),216.43286573146295,2.5487887512031957
Oral (hypothetical),217.87575150300603,2.4841679284504092
Oral (hypothetical),219.3186372745491,2.4211854724438955
Oral (hypothetical),220.7615230460922,2.3597998447834776
Oral (hypothetical),222.20440881763528,2.2999705602145535
Oral (hypothetical),223.6472945891784,2.2416581599271255
Oral (hypothetical),225.09018036072146,2.1848241855317942
Oral (hypothetical),226.53306613226454,2.129431153695554
Oral (hypothetical),227.97595190380764,2.075442531420654
Oral (hypothetical),229.41883767535072,2.0228227119502407
Oral (hypothetical),230.8617234468938,1.971536991284869
Oral (hypothetical),232.3046092184369,1.9215515452943992
Oral (hypothetical),233.74749498997997,1.8728334074101995
Oral (hypothetical),235.19038076152307,1.8253504468829207
Oral (hypothetical),236.63326653306615,1.7790713475915194
Oral (hypothetical),238.07615230460922,1.7339655873895399
Oral (hypothetical),239.51903807615233,1.690003417975053
Oral (hypothetical),240.9619238476954,1.6471558452709532
Oral (hypothetical),242.4048096192385,1.6053946103026862
Oral (hypothetical),243.84769539078158,1.564692170560798
Oral (hypothetical),245.29058116232466,1.5250216818360067
Oral (hypothetical),246.73346693386776,1.486356980514816
Oral (hypothetical),248.17635270541084,1.4486725663240068
Oral (hypothetical),249.61923847695394,1.4119435855126086
Oral (hypothetical),251.062124248497,1.3761458144602707
Oral (hypothetical),252.5050100200401,1.341255643701221
Oral (hypothetical),253.9478957915832,1.307250062353265
Oral (hypothetical),255.39078156312627,1.2741066429415857
Oral (hypothetical),256.83366733466937,1.2418035266072835
Oral (hypothetical),258.2765531062124,1.2103194086909628
Oral (hypothetical),259.7194388777555,1.1796335246818002
Oral (hypothetical),261.1623246492986,1.1497256365228758
Oral (hypothetical),262.60521042084173,1.1205760192636942
Oral (hypothetical),264.0480961923848,1.092165448051122
Oral (hypothetical),265.4909819639279,1.064475185450146
Oral (hypothetical),266.933867735471,1.0374869690861015
Oral (hypothetical),268.37675350701403,1.011182999600207
Oral (hypothetical),269.81963927855713,0.9855459289104723
Oral (hypothetical),271.26252505010024,0.9605588487702329
Oral (hypothetical),272.7054108216433,0.9362052796167679
Oral (hypothetical),274.1482965931864,0.91246915970264
Oral (hypothetical),275.5911823647295,0.8893348345026036
Oral (hypothetical),277.0340681362726,0.8667870463890752
Oral (hypothetical),278.47695390781564,0.8448109245693766
Oral (hypothetical),279.91983967935874,0.8233919752780926
Oral (hypothetical),281.36272545090185,0.8025160722181016
Oral (hypothetical),282.8056112224449,0.78216944724395
Oral (hypothetical),284.248496993988,0.7623386812814367
Oral (hypothetical),285.6913827655311,0.7430106954774244
Oral (hypothetical),287.13426853707415,0.7241727425740287
Oral (hypothetical),288.57715430861725,0.7058123985015013
Oral (hypothetical),290.02004008016036,0.6879175541842725
Oral (hypothetical),291.4629258517034,0.6704764075547267
Oral (hypothetical),292.9058116232465,0.6534774557694654
Oral (hypothetical),294.3486973947896,0.6369094876229147
Oral (hypothetical),295.7915831663327,0.6207615761532723
Oral (hypothetical),297.23446893787576,0.6050230714359218
Oral (hypothetical),298.67735470941886,0.5896835935595574
Oral (hypothetical),300.12024048096197,0.5747330257803914
Oral (hypothetical),301.563126252505,0.5601615078499257
Oral (hypothetical),303.0060120240481,0.5459594295118853
Oral (hypothetical),304.4488977955912,0.5321174241640328
Oral (hypothetical),305.89178356713427,0.5186263626806751
Oral (hypothetical),307.3346693386774,0.505477347391789
Oral (hypothetical),308.7775551102205,0.4926617062148046
Oral (hypothetical),310.2204408817635,0.4801709869351613
Oral (hypothetical),311.6633266533066,0.46799695163187444
Oral (hypothetical),313.10621242484973,0.45613157124443665
Oral (hypothetical),314.54909819639283,0.44456702027746353
Oral (hypothetical),315.9919839679359,0.43329567163959687
Oral (hypothetical),317.434869739479,0.4223100916132586
Oral (hypothetical),318.8777555110221,0.411603034951944
Oral (hypothetical),320.32064128256513,0.401167440101809
Oral (hypothetical),321.76352705410824,0.390996424544411
Oral (hypothetical),323.20641282565134,0.38108328025752947
Oral (hypothetical),324.6492985971944,0.37142146929106673
Oral (hypothetical),326.0921843687375,0.36200461945511714
Oral (hypothetical),327.5350701402806,0.3528265201173602
Oral (hypothetical),328.9779559118237,0.34388111810700384
Oral (hypothetical),330.42084168336675,0.3351625137225753
Oral (hypothetical),331.86372745490985,0.32666495684093055
Oral (hypothetical),333.30661322645295,0.31838284312491555
Oral (hypothetical),334.749498997996,0.3103107103271736
Oral (hypothetical),336.1923847695391,0.30244323468766504
Oral (hypothetical),337.6352705410822,0.29477522742252577
Oral (hypothetical),339.07815631262525,0.2873016313019407
Oral (hypothetical),340.52104208416836,0.28001751731478297
Oral (hypothetical),341.96392785571146,0.2729180814178173
Oral (hypothetical),343.4068136272545,0.26599864136732054
Oral (hypothetical),344.8496993987976,0.25925463363103185
Oral (hypothetical),346.2925851703407,0.2526816103783979
Oral (hypothetical),347.7354709418838,0.24627523654712483
Oral (hypothetical),349.17835671342687,0.24003128698410223
Oral (hypothetical),350.62124248496997,0.23394564365881645
Oral (hypothetical),352.0641282565131,0.22801429294741418
Oral (hypothetical),353.5070140280561,0.22223332298562315
Oral (hypothetical),354.9498997995992,0.2165989210887858
Oral (hypothetical),356.3927855711423,0.21110737123730575
Oral (hypothetical),357.8356713426854,0.20575505162584617
Oral (hypothetical),359.2785571142285,0.20053843227466306
Oral (hypothetical),360.7214428857716,0.1954540727015029
Oral (hypothetical),362.1643286573147,0.1904986196525235
Oral (hypothetical),363.60721442885773,0.18566880489074503
Oral (hypothetical),365.05010020040083,0.18096144304057082
Oral (hypothetical),366.49298597194394,0.17637342948695905
Oral (hypothetical),367.935871743487,0.1719017383278556
Oral (hypothetical),369.3787575150301,0.16754342037854084
Oral (hypothetical),370.8216432865732,0.16329560122657444
Oral (hypothetical),372.26452905811624,0.15915547933605265
Oral (hypothetical),373.70741482965934,0.1551203241999297
Oral (hypothetical),375.15030060120245,0.15118747453918516
Oral (hypothetical),376.5931863727455,0.14735433654764862
Oral (hypothetical),378.0360721442886,0.14361838218132258
Oral (hypothetical),379.4789579158317,0.13997714749107992
Oral (hypothetical),380.9218436873748,0.1364282309976311
Oral (hypothetical),382.36472945891785,0.13296929210769282
Oral (hypothetical),383.80761523046095,0.12959804957031162
Oral (hypothetical),385.25050100200406,0.1263122799723263
Oral (hypothetical),386.6933867735471,0.12310981627197504
Oral (hypothetical),388.1362725450902,0.11998854636967965
Oral (hypothetical),389.5791583166333,0.11694641171506796
Oral (hypothetical),391.02204408817636,0.11398140594931111
Oral (hypothetical),392.46492985971946,0.11109157358188287
Oral (hypothetical),393.90781563126257,0.10827500870086852
Oral (hypothetical),395.35070140280567,0.10552985371597132
Oral (hypothetical),396.7935871743487,0.10285429813338805
Oral (hypothetical),398.2364729458918,0.10024657736174604
Oral (hypothetical),399.6793587174349,0.09770497154831448
Oral (hypothetical),401.12224448897797,0.09522780444472104
Oral (hypothetical),402.5651302605211,0.09281344230142671
Oral (hypothetical),404.0080160320642,0.09046029279023027
Oral (hypothetical),405.4509018036072,0.08816680395409074
Oral (hypothetical),406.8937875751503,0.08593146318357474
Oral (hypothetical),408.33667334669343,0.08375279621925605
Oral (hypothetical),409.7795591182365,0.08162936617940679
Oral (hypothetical),411.2224448897796,0.0795597726123402
Oral (hypothetical),412.6653306613227,0.07754265057278037
Oral (hypothetical),414.1082164328658,0.07557666972164875
Oral (hypothetical),415.55110220440883,0.07366053344867479
Oral (hypothetical),416.99398797595194,0.07179297801725051
Oral (hypothetical),418.43687374749504,0.0699727717309675
Oral (hypothetical),419.8797595190381,0.0681987141212839
Oral (hypothetical),421.3226452905812,0.0664696351557874
Oral (hypothetical),422.7655310621243,0.0647843944665318
Oral (hypothetical),424.20841683366734,0.06314188059793749
Oral (hypothetical),425.65130260521045,0.061541010273760625
Oral (hypothetical),427.09418837675355,0.05998072768264715
Oral (hypothetical),428.53707414829665,0.0584600037818006
Oral (hypothetical),429.9799599198397,0.05697783561830429
Oral (hypothetical),431.4228456913828,0.055533245667650354
Oral (hypothetical),432.8657314629259,0.05412528118903975
Oral (hypothetical),434.30861723446895,0.05275301359702747
Oral (hypothetical),435.75150300601206,0.05141553784909832
Oral (hypothetical),437.19438877755516,0.05011197184877075
Oral (hypothetical),438.6372745490982,0.04884145586383347
Oral (hypothetical),440.0801603206413,0.04760315195933179
Oral (hypothetical),441.5230460921844,0.046396243444930256
Oral (hypothetical),442.96593186372746,0.045219934336286155
Oral (hypothetical),444.40881763527057,0.044073448830079145
Oral (hypothetical),445.85170340681367,0.04295603079235117
Oral (hypothetical),447.2945891783568,0.04186694325981815
Oral (hypothetical),448.7374749498998,0.040805467953825655
Oral (hypothetical),450.1803607214429,0.0397709048066272
Oral (hypothetical),451.623246492986,0.03876257149967352
Oral (hypothetical),453.0661322645291,0.03777980301360733
Oral (hypothetical),454.5090180360722,0.036821951189667405
Oral (hypothetical),455.9519038076153,0.035888384302213104
Oral (hypothetical),457.3947895791583,0.03497848664208633
Oral (hypothetical),458.83767535070143,0.034091658110536986
Oral (hypothetical),460.28056112224453,0.033227313823443884
Oral (hypothetical),461.7234468937876,0.03238488372556998
Oral (hypothetical),463.1663326653307,0.03156381221459765
Oral (hypothetical),464.6092184368738,0.030763557774695974
Oral (hypothetical),466.0521042084169,0.029983592619378448
Oral (hypothetical),467.49498997995994,0.029223402343415406
Oral (hypothetical),468.93787575150304,0.02848248558357182
Oral (hypothetical),470.38076152304615,0.027760353687946514
Oral (hypothetical),471.8236472945892,0.027056530393694874
Oral (hypothetical),473.2665330661323,0.02637055151292219
Oral (hypothetical),474.7094188376754,0.025701964626541215
Oral (hypothetical),476.15230460921845,0.025050328785890988
Oral (hypothetical),477.59519038076155,0.024415214221920962
Oral (hypothetical),479.03807615230465,0.023796202061748293
Oral (hypothetical),480.48096192384776,0.02319288405240136
Oral (hypothetical),481.9238476953908,0.022604862291567444
Oral (hypothetical),483.3667334669339,0.022031748965166825
Oral (hypothetical),484.809619238477,0.02147316609158035
Oral (hypothetical),486.25250501002006,0.02092874527236179
Oral (hypothetical),487.69539078156316,0.02039812744927026
Oral (hypothetical),489.13827655310627,0.019880962667463285
Oral (hypothetical),490.5811623246493,0.01937690984469311
Oral (hypothetical),492.0240480961924,0.018885636546355004
Oral (hypothetical),493.4669338677355,0.01840681876623907
Oral (hypothetical),494.90981963927857,0.017940140712840443
Oral (hypothetical),496.35270541082167,0.017485294601087453
Oral (hypothetical),497.7955911823648,0.01704198044935018
Oral (hypothetical),499.2384769539079,0.016609905881595572
Oral (hypothetical),500.6813627254509,0.01618878593455862
Oral (hypothetical),502.124248496994,0.01577834286980243
Oral (hypothetical),503.56713426853713,0.015378305990543259
Oral (hypothetical),505.0100200400802,0.014988411463119656
Oral (hypothetical),506.4529058116233,0.014608402142987907
Oral (hypothetical),507.8957915831664,0.014238027405129453
Oral (hypothetical),509.33867735470943,0.01387704297875759
Oral (hypothetical),510.78156312625254,0.013525210786215236
Oral (hypothetical),512.2244488977956,0.013182298785957263
Oral (hypothetical),513.6673346693387,0.012848080819513592
Oral (hypothetical),515.1102204408818,0.012522336462332424
Oral (hypothetical),516.5531062124248,0.012204850878405117
Oral (hypothetical),517.995991983968,0.011895414678576723
Oral (hypothetical),519.438877755511,0.011593823782449164
Oral (hypothetical),520.8817635270542,0.011299879283785228
Oral (hypothetical),522.3246492985973,0.011013387319325375
Oral (hypothetical),523.7675350701403,0.010734158940930378
Oral (hypothetical),525.2104208416835,0.010462009990965531
Oral (hypothetical),526.6533066132265,0.010196760980844575
Oral (hypothetical),528.0961923847696,0.009938236972652606
Oral (hypothetical),529.5390781563127,0.009686267463770451
Oral (hypothetical),530.9819639278558,0.009440686274424383
Oral (hypothetical),532.4248496993988,0.00920133143808643
Oral (hypothetical),533.867735470942,0.00896804509465387
Oral (hypothetical),535.310621242485,0.008740673386336708
Oral (hypothetical),536.7535070140281,0.008519066356184903
Oral (hypothetical),538.1963927855712,0.008303077849188243
Oral (hypothetical),539.6392785571143,0.008092565415883714
Oral (hypothetical),541.0821643286573,0.007887390218406773
Oral (hypothetical),542.5250501002005,0.007687416938924445
Oral (hypothetical),543.9679358717435,0.007492513690390224
Oral (hypothetical),545.4108216432866,0.00730255192956129
Oral (hypothetical),546.8537074148297,0.007117406372221368
Oral (hypothetical),548.2965931863728,0.006936954910552868
Oral (hypothetical),549.7394789579158,0.006761078532603811
Oral (hypothetical),551.182364729459,0.006589661243796796
Oral (hypothetical),552.625250501002,0.006422589990427804
Oral (hypothetical),554.0681362725452,0.006259754585104641
Oral (hypothetical),555.5110220440882,0.006101047634075838
Oral (hypothetical),556.9539078156313,0.005946364466401853
Oral (hypothetical),558.3967935871744,0.005795603064922255
Oral (hypothetical),559.8396793587175,0.005648663998972965
Oral (hypothetical),561.2825651302605,0.005505450358809438
Oral (hypothetical),562.7254509018037,0.005365867691692372
Oral (hypothetical),564.1683366733467,0.005229823939594017
Oral (hypothetical),565.6112224448898,0.005097229378483674
Oral (hypothetical),567.054108216433,0.004967996559152599
Oral (hypothetical),568.496993987976,0.004842040249539302
Oral (hypothetical),569.939879759519,0.004719277378516886
Oral (hypothetical),571.3827655310622,0.0045996269811057955
Oral (hypothetical),572.8256513026053,0.004483010145075479
Oral (hypothetical),574.2685370741483,0.004369349958899949
Oral (hypothetical),575.7114228456915,0.004258571461032794
Oral (hypothetical),577.1543086172345,0.0041506015904683655
Oral (hypothetical),578.5971943887776,0.0040453691385562715
Oral (hypothetical),580.0400801603207,0.00394280470203761
Oral (hypothetical),581.4829659318638,0.003842840637271969
Oral (hypothetical),582.9258517034068,0.0037454110156247707
Oral (hypothetical),584.36873747495,0.0036504515799858665
Oral (hypothetical),585.811623246493,0.003557899702390469
Oral (hypothetical),587.2545090180361,0.0034676943427144912
Oral (hypothetical),588.6973947895792,0.0033797760084172236
Oral (hypothetical),590.1402805611223,0.0032940867153045824
Oral (hypothetical),591.5831663326654,0.0032105699492871857
Oral (hypothetical),593.0260521042085,0.003129170629107993
Oral (hypothetical),594.4689378757515,0.0030498350700149295
Oral (hypothetical),595.9118236472947,0.0029725109483545393
Oral (hypothetical),597.3547094188377,0.002897147267063313
Oral (hypothetical),598.7975951903808,0.002823694322033942
Oral (hypothetical),600.2404809619239,0.0027521036693342687
Oral (hypothetical),601.683366733467,0.0026823280932574438
Oral (hypothetical),603.12625250501,0.0026143215751819903
Oral (hypothetical),604.5691382765532,0.0025480392632215012
Oral (hypothetical),606.0120240480962,0.00248343744264377
Oral (hypothetical),607.4549098196393,0.0024204735070398635
Oral (hypothetical),608.8977955911824,0.0023591059302242473
Oral (hypothetical),610.3406813627255,0.002299294238847272
Oral (hypothetical),611.7835671342685,0.0022409989857020652
Oral (hypothetical),613.2264529058117,0.0021841817237081567
Oral (hypothetical),614.6693386773547,0.0021288049805547687
Oral (hypothetical),616.1122244488978,0.0020748322339869205
Oral (hypothetical),617.555110220441,0.002022227887718147
Oral (hypothetical),618.997995991984,0.0019709572479539527
Oral (hypothetical),620.440881763527,0.0019209865005103955
Oral (hypothetical),621.8837675350702,0.0018722826885128811
Oral (hypothetical),623.3266533066133,0.001824813690660317
Oral (hypothetical),624.7695390781564,0.0017785482000403656
Oral (hypothetical),626.2124248496995,0.00173345570348182
Oral (hypothetical),627.6553106212425,0.0016895064614304226
Oral (hypothetical),629.0981963927857,0.0016466714883349688
Oral (hypothetical),630.5410821643287,0.0016049225335306402
Oral (hypothetical),631.9839679358718,0.0015642320626070407
Oral (hypothetical),633.4268537074149,0.0015245732392485938
Oral (hypothetical),634.869739478958,0.0014859199075353952
Oral (hypothetical),636.312625250501,0.0014482465746927463
Oral (hypothetical),637.7555110220442,0.0014115283942780772
Oral (hypothetical),639.1983967935872,0.001375741149794161
Oral (hypothetical),640.6412825651303,0.001340861238717734
Oral (hypothetical),642.0841683366734,0.001306865656933106
Oral (hypothetical),643.5270541082165,0.001273731983560408
Oral (hypothetical),644.9699398797595,0.001241438366168477
Oral (hypothetical),646.4128256513027,0.0012099635063626915
Oral (hypothetical),647.8557114228457,0.0011792866457381714
Oral (hypothetical),649.2985971943888,0.0011493875521891293
Oral (hypothetical),650.7414829659319,0.001120246506565314
Oral (hypothetical),652.184368737475,0.0010918442896667938
Oral (hypothetical),653.627254509018,0.001064162169568416
Oral (hypothetical),655.0701402805612,0.0010371818892656861
Oral (hypothetical),656.5130260521042,0.0010108856546338456
Oral (hypothetical),657.9559118236474,0.000985256122692214
Oral (hypothetical),659.3987975951904,0.000960276390166114
Oral (hypothetical),660.8416833667335,0.000935929982338742
Oral (hypothetical),662.2845691382767,0.0009122008421857242
Oral (hypothetical),663.7274549098197,0.0008890733197851345
Oral (hypothetical),665.1703406813627,0.0008665321619959899
Oral (hypothetical),666.6132264529059,0.0008445625023984658
Oral (hypothetical),668.056112224449,0.0008231498514891355
Oral (hypothetical),669.498997995992,0.000802280087124808
Oral (hypothetical),670.9418837675352,0.0007819394452086378
Oral (hypothetical),672.3847695390782,0.0007621145106123958
Oral (hypothetical),673.8276553106213,0.0007427922083288664
Oral (hypothetical),675.2705410821644,0.0007239597948485748
Oral (hypothetical),676.7134268537075,0.0007056048497551588
Oral (hypothetical),678.1563126252505,0.0006877152675337954
Oral (hypothetical),679.5991983967937,0.000670279249587346
Oral (hypothetical),681.0420841683367,0.0006532852964548989
Oral (hypothetical),682.4849699398798,0.0006367222002276083
Oral (hypothetical),683.9278557114229,0.0006205790371568165
Oral (hypothetical),685.370741482966,0.0006048451604495862
Oral (hypothetical),686.813627254509,0.0005895101932468942
Oral (hypothetical),688.2565130260522,0.0005745640217798439
Oral (hypothetical),689.6993987975952,0.0005599967886994114
Oral (hypothetical),691.1422845691384,0.0005457988865752772
Oral (hypothetical),692.5851703406814,0.0005319609515595172
Oral (hypothetical),694.0280561122245,0.0005184738572109165
Oral (hypothetical),695.4709418837676,0.0005053287084758686
Oral (hypothetical),696.9138276553107,0.0004925168358218886
Oral (hypothetical),698.3567134268537,0.0004800297895198419
Oral (hypothetical),699.7995991983969,0.0004678593340711593
Oral (hypothetical),701.2424849699399,0.0004559974427763333
Oral (hypothetical),702.685370741483,0.0004444362924411149
Oral (hypothetical),704.1282565130261,0.0004331682582169424
Oral (hypothetical),705.5711422845692,0.0004221859085721722
Oral (hypothetical),707.0140280561122,0.00041148200039081104
Oral (hypothetical),708.4569138276554,0.0004010494741955088
Oral (hypothetical),709.8997995991984,0.0003908814494916762
Oral (hypothetical),711.3426853707415,0.0003809712202296275
Oral (hypothetical),712.7855711422847,0.0003713122503817922
Oral (hypothetical),714.2284569138277,0.000361898169632051
Oral (hypothetical),715.6713426853707,0.00035272276917435857
Oral (hypothetical),717.1142284569139,0.0003437799976178972
Oral (hypothetical),718.557114228457,0.00033506395699603995
Oral (hypothetical),720.0,0.00032656889887650525
